Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9256,CA-2015-168368,2/11/2015,2/15/2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3.0,0.0,6.8724
9257,CA-2015-168368,2/11/2015,2/15/2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2.0,0.0,4.4344
9259,CA-2015-168368,2/11/2015,2/15/2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,51.9,3.0,0.0,24.393
9260,CA-2015-168368,2/11/2015,2/15/2015,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203.0,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2.0,0.0,2.5984
9261,CA-2018-167976,11/11/2018,11/14/2018,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,57401.0,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3.0,0.0,6.63
9265,US-2018-128118,11/24/2018,12/1/2018,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109.0,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3.0,0.7,-7.782
9266,US-2018-128118,11/24/2018,12/1/2018,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109.0,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,7.0,0.2,24.318
9267,CA-2015-125759,2/8/2015,2/9/2015,First Class,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031.0,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2.0,0.0,5.5328
9269,CA-2016-151869,9/25/2016,9/25/2016,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520.0,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3.0,0.0,9.6192
9270,US-2018-102183,8/21/2018,8/28/2018,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,7.0,0.2,11.2308
9272,CA-2017-100510,5/12/2017,5/17/2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024.0,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,3.0,0.0,4.4088
9277,CA-2017-113236,5/26/2017,5/29/2017,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445.0,South,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2.0,0.2,11.98
9278,CA-2018-122539,12/1/2018,12/5/2018,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,4.0,0.2,5.1792
9279,CA-2018-122539,12/1/2018,12/5/2018,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,7.0,0.7,-5.6007
9282,US-2018-152898,9/11/2018,9/15/2018,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Richmond,Virginia,23223.0,South,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,5.0,0.0,20.37
9283,CA-2017-160486,12/30/2017,1/4/2018,Standard Class,EH-14185,Evan Henry,Consumer,United States,West Palm Beach,Florida,33407.0,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224,4.0,0.2,25.2784
9284,CA-2018-102218,9/2/2018,9/4/2018,Second Class,LW-17215,Luke Weiss,Consumer,United States,Fort Collins,Colorado,80525.0,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.696,2.0,0.2,3.9474
9286,CA-2016-102778,11/21/2016,11/24/2016,First Class,JH-15820,John Huston,Consumer,United States,Monroe,North Carolina,28110.0,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,1.0,0.2,4.7712
9287,CA-2018-154011,6/19/2018,6/26/2018,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081.0,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,3.0,0.8,-11.0208
9290,CA-2015-111857,4/23/2015,4/26/2015,Second Class,NM-18445,Nathan Mautz,Home Office,United States,San Francisco,California,94109.0,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,1.0,0.0,22.9877
9291,CA-2015-163650,9/23/2015,9/25/2015,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901.0,East,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,3.0,0.0,2.8536
9292,CA-2015-163650,9/23/2015,9/25/2015,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901.0,East,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3.0,0.0,15.525
9293,CA-2018-124114,3/2/2018,3/2/2018,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,76706.0,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,1.0,0.8,-0.9452
9294,US-2018-116505,11/17/2018,11/21/2018,Second Class,TB-21625,Trudy Brown,Consumer,United States,Hagerstown,Maryland,21740.0,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,6.0,0.0,20.586
9295,CA-2018-161340,5/28/2018,6/1/2018,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105.0,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,3.0,0.2,5.0286
9297,US-2016-163433,4/18/2016,4/22/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2.0,0.2,8.2848
9299,US-2016-163433,4/18/2016,4/22/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.352,3.0,0.2,6.5058
9300,US-2016-163433,4/18/2016,4/22/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2.0,0.8,-6.8992
9301,US-2016-163433,4/18/2016,4/22/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.686,1.0,0.3,-20.245
9303,US-2016-163433,4/18/2016,4/22/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3.0,0.2,0.8856
9304,US-2016-163433,4/18/2016,4/22/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,3.0,0.2,5.4432
9305,US-2016-163433,4/18/2016,4/22/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.476,1.0,0.8,-2.2878
9306,CA-2016-137603,9/19/2016,9/24/2016,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Santa Fe,New Mexico,87505.0,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,8.4,5.0,0.0,2.184
9307,CA-2015-128237,3/25/2015,3/30/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110.0,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2.0,0.0,1.9024
9308,CA-2015-128237,3/25/2015,3/30/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110.0,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2.0,0.0,3.72
9309,CA-2015-128237,3/25/2015,3/30/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110.0,West,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4.0,0.0,15.918
9310,CA-2015-128237,3/25/2015,3/30/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110.0,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6.0,0.0,9.9216
9312,CA-2018-148642,3/6/2018,3/12/2018,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2.0,0.2,1.7248
9313,CA-2018-148642,3/6/2018,3/12/2018,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.488,4.0,0.2,4.7616
9318,CA-2018-124940,2/21/2018,2/26/2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Carrollton,Texas,75007.0,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,47.904,1.0,0.2,-2.994
9319,US-2018-108343,7/20/2018,7/25/2018,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009.0,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,2.0,0.0,6.4128
9322,US-2017-111563,11/4/2017,11/8/2017,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,3.0,0.6,-5.688
9323,US-2017-111563,11/4/2017,11/8/2017,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4.0,0.6,-84.2928
9326,CA-2018-121853,9/23/2018,9/29/2018,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036.0,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,3.0,0.2,23.712
9327,US-2018-130687,9/7/2018,9/10/2018,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026.0,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,4.0,0.0,34.8128
9329,US-2018-130687,9/7/2018,9/10/2018,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,1.0,0.0,7.2744
9330,CA-2016-164497,11/28/2016,11/30/2016,First Class,AJ-10945,Ashley Jarboe,Consumer,United States,San Francisco,California,94110.0,West,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4.0,0.0,15.3952
9331,US-2016-153283,11/12/2016,11/18/2016,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,New York City,New York,10035.0,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,2.0,0.0,7.3132
9334,CA-2018-127726,9/11/2018,9/13/2018,Second Class,SS-20410,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,40324.0,South,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,4.0,0.0,6.674
9336,CA-2018-110198,5/1/2018,5/2/2018,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,33065.0,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,4.608,2.0,0.2,1.4976
9337,CA-2018-130715,9/16/2018,9/20/2018,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,San Francisco,California,94110.0,West,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5.0,0.0,8.771
9338,CA-2015-155264,10/19/2015,10/22/2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,1.0,0.2,1.122
9339,CA-2015-155264,10/19/2015,10/22/2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.064,6.0,0.2,7.0224
9341,CA-2015-155264,10/19/2015,10/22/2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110.0,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,18.75,5.0,0.0,9.0
9343,CA-2017-119123,3/13/2017,3/18/2017,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Riverside,California,92503.0,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7.0,0.2,19.194
9345,CA-2018-109085,2/17/2018,2/20/2018,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373.0,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5.0,0.7,-4.7625
9346,CA-2018-109085,2/17/2018,2/20/2018,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373.0,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,57.594,1.0,0.4,-11.5188
9347,CA-2018-109085,2/17/2018,2/20/2018,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373.0,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,30.144,2.0,0.2,8.2896
9350,CA-2017-114860,12/22/2017,12/28/2017,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,92553.0,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2.0,0.0,10.9096
9351,CA-2017-159009,9/23/2017,9/27/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4.0,0.2,4.4604
9354,CA-2018-148411,9/24/2018,9/26/2018,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,3.0,0.2,3.7128
9355,CA-2016-110324,12/1/2016,12/5/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,19.44,3.0,0.0,9.3312
9356,CA-2016-110324,12/1/2016,12/5/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,3.64,2.0,0.0,1.0192
9357,CA-2016-110324,12/1/2016,12/5/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2.0,0.0,8.7138
9358,CA-2017-168046,1/25/2017,1/28/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12,5.0,0.2,15.092
9360,CA-2017-168046,1/25/2017,1/28/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024.0,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,1.0,0.0,7.8166
9362,CA-2018-111591,3/21/2018,3/25/2018,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,6.0,0.2,10.3194
9363,CA-2018-111591,3/21/2018,3/25/2018,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02,7.0,0.0,0.3906
9364,CA-2018-111591,3/21/2018,3/25/2018,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105.0,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3.0,0.0,6.4206
9366,US-2015-166828,8/22/2015,8/25/2015,First Class,JF-15415,Jennifer Ferguson,Consumer,United States,Saint Charles,Missouri,63301.0,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,2.0,0.0,5.6644
9367,CA-2015-108147,6/8/2015,6/13/2015,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,11561.0,East,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,2.0,0.2,25.68
9369,CA-2017-154998,4/7/2017,4/9/2017,First Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,New Jersey,8701.0,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2.0,0.0,18.2112
9371,CA-2016-111339,5/29/2016,5/31/2016,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229.0,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568,4.0,0.2,-4.1568
9373,CA-2016-111339,5/29/2016,5/31/2016,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5.0,0.2,2.9145
9375,CA-2017-149671,6/5/2017,6/9/2017,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Seattle,Washington,98105.0,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,6.0,0.0,15.9588
9376,CA-2016-126347,12/14/2016,12/19/2016,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Los Angeles,California,90045.0,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,2.0,0.0,10.5
9377,CA-2018-108756,12/25/2018,12/29/2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,East Orange,New Jersey,7017.0,East,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.8,3.0,0.0,13.674
9378,CA-2018-155362,12/17/2018,12/21/2018,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Eau Claire,Wisconsin,54703.0,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,32.56,2.0,0.0,8.4656
9379,CA-2017-117625,5/10/2017,5/15/2017,Standard Class,GM-14500,Gene McClure,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,7.072,2.0,0.2,2.3868
9380,CA-2015-154158,12/23/2015,12/27/2015,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614.0,South,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3.0,0.2,15.9348
9381,CA-2015-154158,12/23/2015,12/27/2015,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614.0,South,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.784,1.0,0.2,6.4784
9383,CA-2015-154158,12/23/2015,12/27/2015,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614.0,South,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1.0,0.2,0.504
9384,CA-2015-154158,12/23/2015,12/27/2015,Second Class,CC-12670,Craig Carreira,Consumer,United States,Tampa,Florida,33614.0,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,5.0,0.2,-1.049
9385,CA-2018-100433,8/11/2018,8/16/2018,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,25.92,4.0,0.0,12.4416
9392,CA-2018-162474,3/13/2018,3/16/2018,First Class,FH-14275,Frank Hawley,Corporate,United States,Aurora,Illinois,60505.0,Central,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,7.992,1.0,0.2,2.5974
9397,CA-2015-125997,9/20/2015,9/23/2015,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011.0,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6.0,0.0,35.3346
9398,CA-2015-125997,9/20/2015,9/23/2015,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10011.0,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,1.0,0.0,8.0548
9400,CA-2017-103128,11/11/2017,11/15/2017,Standard Class,SC-20845,Sung Chung,Consumer,United States,Arlington Heights,Illinois,60004.0,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,14.112,6.0,0.2,1.2348
9401,CA-2016-167696,9/16/2016,9/21/2016,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Newport News,Virginia,23602.0,South,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,31.12,4.0,0.0,14.6264
9402,CA-2015-159814,6/24/2015,6/28/2015,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,Tucson,Arizona,85705.0,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.272,2.0,0.2,0.9612
9405,CA-2018-141663,4/13/2018,4/17/2018,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,7.92,5.0,0.2,1.683
9407,CA-2015-152618,3/14/2015,3/17/2015,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.448,2.0,0.2,2.64
9409,CA-2018-162789,9/22/2018,9/24/2018,Second Class,LC-17140,Logan Currie,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1.0,0.0,3.9831
9410,US-2018-110149,12/10/2018,12/13/2018,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.273,1.0,0.7,-2.5093
9411,US-2018-110149,12/10/2018,12/13/2018,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",87.92,5.0,0.2,15.386
9414,CA-2017-132017,9/26/2017,9/27/2017,First Class,MH-17620,Matt Hagelstein,Corporate,United States,Houston,Texas,77041.0,Central,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6.816,2.0,0.8,-11.5872
9416,CA-2016-127824,10/18/2016,10/22/2016,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115.0,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94,3.0,0.0,8.7906
9417,CA-2016-127824,10/18/2016,10/22/2016,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115.0,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3.0,0.0,3.2352
9418,CA-2015-148285,10/27/2015,11/1/2015,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368,2.0,0.2,3.6288
9419,CA-2015-148285,10/27/2015,11/1/2015,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952,3.0,0.2,4.0338
9420,CA-2018-152926,10/2/2018,10/4/2018,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041.0,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2.0,0.8,-38.8212
9421,CA-2018-152926,10/2/2018,10/4/2018,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041.0,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,6.0,0.8,-56.0592
9423,CA-2015-145254,7/23/2015,7/27/2015,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122.0,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5.0,0.0,11.803
9425,CA-2015-145254,7/23/2015,7/27/2015,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122.0,West,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3.0,0.0,4.95
9427,CA-2017-160479,9/15/2017,9/20/2017,Standard Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105.0,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5.0,0.0,13.452
9432,CA-2016-111864,6/19/2016,6/19/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904,2.0,0.2,1.9926
9433,CA-2016-119627,8/17/2016,8/23/2016,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345.0,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2.0,0.2,-5.264
9434,CA-2016-119627,8/17/2016,8/23/2016,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345.0,West,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,36.288,7.0,0.2,12.7008
